"","gloveOrHand","observation","year","iNaturalistID","observed_on","latitude","longitude","positional_accuracy","quality_grade","license","captive","taxon_id","recorded_by"
"878",1,"https://www.inaturalist.org/observations/68443746",2021,"68443746","2021-01-19","-34.7090359552","150.1673361142",847,"research","CC-BY-NC",FALSE,40557,"caliologist"
"879",1,"https://www.inaturalist.org/observations/68444086",2021,"68444086","2021-01-20","-31.7351996493","-60.8630530556",8,"research","CC-BY-NC",FALSE,40520,"leoleiva"
"880",0,"https://www.inaturalist.org/observations/68447093",2001,"68447093","2001-11-10","37.0473438572","-93.7649475615",590,"research","CC-BY-NC",FALSE,183166,"musselhead"
"881",0,"https://www.inaturalist.org/observations/68454568",2016,"68454568","2016-05-16","17.3576344","-88.5425252",400,"research","CC-BY",FALSE,41396,"courtharding"
"882",1,"https://www.inaturalist.org/observations/68454577",2016,"68454577","2016-05-18","17.3576344","-88.5425252",400,"needs_id","CC-BY",FALSE,41109,"courtharding"
"883",1,"https://www.inaturalist.org/observations/68454583",2016,"68454583","2016-05-22","16.7332492","-88.9859962",400,"research","CC-BY",FALSE,74617,"courtharding"
"884",1,"https://www.inaturalist.org/observations/68454590",2016,"68454590","2016-12-12","26.8981454336","-81.7702181426",1935,"research","CC-BY",FALSE,74328,"courtharding"
"885",0,"https://www.inaturalist.org/observations/68491074",2021,"68491074","2021-01-23","-19.5067678775","29.7178104254",65,"needs_id","CC-BY-NC",FALSE,846180,"wildlife_encounter_vicfalls"
"886",0,"https://www.inaturalist.org/observations/68505454",2018,"68505454","2018-11-08","-34.1089251489","-56.0898704455",3715,"needs_id","CC0",FALSE,41254,"daniel_hp"
"887",0,"https://www.inaturalist.org/observations/68505456",2018,"68505456","2018-11-08","-34.1089251489","-56.0898704455",3715,"needs_id","CC0",FALSE,40270,"daniel_hp"
"888",0,"https://www.inaturalist.org/observations/68507208",2020,"68507208","2020-12-17","-20.1448123399","-44.8864389583",206,"needs_id","CC-BY-NC",FALSE,41249,"acilio"
"889",0,"https://www.inaturalist.org/observations/68553064",2013,"68553064","2013-11-03","11.4675203474","-83.879493684",122,"research","CC-BY-NC",FALSE,74617,"ericvandenberghe"
"890",0,"https://www.inaturalist.org/observations/68601630",2013,"68601630","2013-10-28","11.6509489544","-84.1690450591",61,"needs_id","CC-BY-NC",FALSE,41090,"ericvandenberghe"
"891",0,"https://www.inaturalist.org/observations/68601631",2013,"68601631","2013-10-28","11.6577999423","-84.168787567",61,"needs_id","CC-BY-NC",FALSE,210142,"ericvandenberghe"
"892",0,"https://www.inaturalist.org/observations/68601632",2013,"68601632","2013-10-28","11.6510470104","-84.1691742383",122,"research","CC-BY-NC",FALSE,852272,"ericvandenberghe"
"893",0,"https://www.inaturalist.org/observations/68601634",2013,"68601634","2013-10-28","11.6510820385","-84.1691956401",15,"research","CC-BY-NC",FALSE,41077,"ericvandenberghe"
"894",1,"https://www.inaturalist.org/observations/68609298",2021,"68609298","2021-01-25","-28.3762","32.4181",31,"research","CC-BY-NC",FALSE,765561,"magdastlucia"
"895",0,"https://www.inaturalist.org/observations/68643897",2010,"68643897","2010-06-05","46.2201682711","11.1765955395",4,"needs_id","CC-BY-NC",FALSE,40642,"pikappa79"
"896",0,"https://www.inaturalist.org/observations/68652676",2013,"68652676","2013-10-26","11.6534287801","-84.1700672352",61,"needs_id","CC-BY-NC",FALSE,446959,"ericvandenberghe"
"897",1,"https://www.inaturalist.org/observations/68656879",2021,"68656879","2021-01-22","23.2044133333","-102.786675",6,"needs_id","CC-BY-NC",FALSE,40348,"soyluisvargas"
"898",1,"https://www.inaturalist.org/observations/68658646",2021,"68658646",NA,NA,NA,NA,NA,NA,NA,NA,NA
"899",0,"https://www.inaturalist.org/observations/68661646",2013,"68661646","2013-10-12","11.4823867526","-84.4895999589",122,"research","CC-BY-NC",FALSE,41153,"ericvandenberghe"
"900",0,"https://www.inaturalist.org/observations/68662566",2013,"68662566","2013-10-12","11.4762208368","-84.491265602",61,"needs_id","CC-BY-NC",FALSE,846304,"ericvandenberghe"
"901",0,"https://www.inaturalist.org/observations/68662567",2013,"68662567","2013-10-12","11.4793751207","-84.484914131",61,"needs_id","CC-BY-NC",FALSE,41010,"ericvandenberghe"
"902",0,"https://www.inaturalist.org/observations/68662569",2013,"68662569","2013-10-12","11.4796695187","-84.4763310622",61,"needs_id","CC-BY-NC",FALSE,41113,"ericvandenberghe"
"903",0,"https://www.inaturalist.org/observations/68662571",2013,"68662571","2013-10-12","11.4794592345","-84.4841443556",61,"research","CC-BY-NC",FALSE,41113,"ericvandenberghe"
"904",0,"https://www.inaturalist.org/observations/68662574",2013,"68662574","2013-10-12","11.4801742004","-84.4766314696",61,"needs_id","CC-BY-NC",FALSE,846304,"ericvandenberghe"
"905",0,"https://www.inaturalist.org/observations/68662576",2013,"68662576","2013-10-12","11.480552711","-84.4761164855",61,"needs_id","CC-BY-NC",FALSE,41039,"ericvandenberghe"
"906",0,"https://www.inaturalist.org/observations/68662578",2013,"68662578","2013-10-12","11.47924895","-84.4848283004",61,"needs_id","CC-BY-NC",FALSE,40270,"ericvandenberghe"
"907",0,"https://www.inaturalist.org/observations/68662581",2013,"68662581","2013-10-12","11.4796274619","-84.4841416549",61,"needs_id","CC-BY-NC",FALSE,41089,"ericvandenberghe"
"908",0,"https://www.inaturalist.org/observations/68662582",2013,"68662582","2013-10-12","11.4800059733","-84.4843991469",61,"needs_id","CC-BY-NC",FALSE,74602,"ericvandenberghe"
"909",0,"https://www.inaturalist.org/observations/68662584",2013,"68662584","2013-10-12","11.4802583139","-84.4851716231",61,"research","CC-BY-NC",FALSE,41078,"ericvandenberghe"
"910",0,"https://www.inaturalist.org/observations/68691121",2012,"68691121","2012-12-04","17.1104667673","-91.611712393",122,"needs_id","CC-BY",FALSE,41348,"yvesbas"
"911",1,"https://www.inaturalist.org/observations/68691448",2012,"68691448","2012-12-04","17.0989302388","-91.6264122767",108,"research","CC-BY",FALSE,41168,"yvesbas"
"912",0,"https://www.inaturalist.org/observations/68693797",2013,"68693797","2013-10-28","11.6511170623","-84.1759982246",31,"research","CC-BY-NC",FALSE,41149,"ericvandenberghe"
"913",1,"https://www.inaturalist.org/observations/68695678",2012,"68695678","2012-12-03","17.1145271322","-91.6247255077",101,"research","CC-BY",FALSE,41006,"yvesbas"
"914",1,"https://www.inaturalist.org/observations/68695679",2012,"68695679","2012-12-03","17.1145271322","-91.6247255077",101,"needs_id","CC-BY",FALSE,74148,"yvesbas"
"915",1,"https://www.inaturalist.org/observations/68695680",2012,"68695680","2012-12-03","17.1145271322","-91.6247255077",101,"research","CC-BY",FALSE,41032,"yvesbas"
"916",0,"https://www.inaturalist.org/observations/68697648",2014,"68697648","2014-04-06","11.627822956","-84.3186681494",122,"research","CC-BY-NC",FALSE,41057,"ericvandenberghe"
"917",0,"https://www.inaturalist.org/observations/68697651",2014,"68697651","2014-04-06","11.6493378882","-84.2271103996",122,"needs_id","CC-BY-NC",FALSE,41198,"ericvandenberghe"
"918",1,"https://www.inaturalist.org/observations/68701805",2014,"68701805","2014-05-06","-9.7637110013","-67.6404327527",210,"needs_id","CC0",FALSE,41026,"tomaz_melo"
"919",1,"https://www.inaturalist.org/observations/68710916",2020,"68710916","2020-09-15","19.2474033333","-99.18483",4,"needs_id","CC-BY-NC",FALSE,40270,"xochitlherrera"
"920",1,"https://www.inaturalist.org/observations/68743467",2021,"68743467","2021-01-29","-37.4241166667","143.436295",5470,"needs_id","CC-BY-NC",FALSE,40554,"rpoust"
"921",1,"https://www.inaturalist.org/observations/68765564",2019,"68765564","2019-05-26","4.0386649998","114.8885345084",214,"research","CC-BY-NC",FALSE,74036,"manuel_ruedi"
"922",1,"https://www.inaturalist.org/observations/68785304",2020,"68785304",NA,NA,NA,NA,NA,NA,NA,NA,NA
"923",1,"https://www.inaturalist.org/observations/68798593",2020,"68798593","2020-08-01","-34.7460765618","139.1533945041",5,"needs_id","CC-BY-NC",FALSE,446959,"missganoush"
"924",0,"https://www.inaturalist.org/observations/68835565",2017,"68835565","2017-07-18","30.8386776331","-108.4257623823",61,"needs_id","CC-BY-NC",FALSE,40348,"richie_nomas"
"925",0,"https://www.inaturalist.org/observations/68854194",2005,"68854194",NA,NA,NA,NA,NA,NA,NA,NA,NA
"926",1,"https://www.inaturalist.org/observations/68859865",2016,"68859865","2016-09-27","-34.8931966305","142.5403539513",7343,"needs_id","CC-BY-NC",FALSE,40538,"kstenman"
"927",0,"https://www.inaturalist.org/observations/68898235",2016,"68898235","2016-06-16","14.1709665407","-88.0045920333",122,"needs_id","CC-BY",FALSE,846304,"martinalfredo"
"928",1,"https://www.inaturalist.org/observations/68902296",2021,"68902296","2021-01-28","35.8017241111","-116.1928295278",0,"research","CC-BY-NC",FALSE,40523,"nathanielyoung"
"929",1,"https://www.inaturalist.org/observations/69586661",2000,"69586661",NA,NA,NA,NA,NA,NA,NA,NA,NA
"930",1,"https://www.inaturalist.org/observations/69655483",2017,"69655483","2017-12-31","-1.027695","38.32901",0,"research","CC-BY-NC",FALSE,75042,"macykrishnamoorthy"
"931",1,"https://www.inaturalist.org/observations/69656181",2017,"69656181","2017-12-01","-0.99247","38.32985",0,"needs_id","CC-BY-NC",FALSE,40713,"macykrishnamoorthy"
"932",1,"https://www.inaturalist.org/observations/69656183",2017,"69656183","2017-12-01","-0.9924662859","38.3298498758",1,"research","CC-BY-NC",FALSE,74918,"macykrishnamoorthy"
"933",0,"https://www.inaturalist.org/observations/69890689",2016,"69890689","2016-11-18","18.5956779729","-88.6138689696",26030,"research","CC-BY-NC",FALSE,41160,"erika_cruz"
"934",0,"https://www.inaturalist.org/observations/69890690",2016,"69890690","2016-11-18","18.4828127557","-89.3085478223",3894,"needs_id","CC-BY-NC",FALSE,40992,"erika_cruz"
"935",1,"https://www.inaturalist.org/observations/70104387",2009,"70104387","2009-11-07","-2.6463813929","-44.1410178441",8,"needs_id","CC-BY-NC",FALSE,41338,"david_bio"
"936",1,"https://www.inaturalist.org/observations/70108097",2014,"70108097",NA,NA,NA,NA,NA,NA,NA,NA,NA
"937",0,"https://www.inaturalist.org/observations/70188880",2016,"70188880","2016-04-16","9.5666667","-83.75",2139,"needs_id","CC-BY",FALSE,40335,"tania_fiol"
"938",0,"https://www.inaturalist.org/observations/70514994",2020,"70514994",NA,NA,NA,NA,NA,NA,NA,NA,NA
"939",1,"https://www.inaturalist.org/observations/70550",2009,"70550","2009-05-19","41.2696717107","-81.44969229",0,"research","CC-BY",FALSE,40523,"jwhittle"
"940",0,"https://www.inaturalist.org/observations/70823168",2019,"70823168","2019-11-04","15.5761772854","-84.6646975676",244,"research","CC-BY-NC",FALSE,41200,"josuergg"
"941",1,"https://www.inaturalist.org/observations/70866183",2020,"70866183",NA,NA,NA,NA,NA,NA,NA,NA,NA
"942",0,"https://www.inaturalist.org/observations/70997460",2020,"70997460",NA,NA,NA,NA,NA,NA,NA,NA,NA
"943",0,"https://www.inaturalist.org/observations/71007619",2020,"71007619",NA,NA,NA,NA,NA,NA,NA,NA,NA
"944",0,"https://www.inaturalist.org/observations/71007884",2020,"71007884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"945",1,"https://www.inaturalist.org/observations/71046594",2020,"71046594","2020-10-09","20.8604393878","-86.9009840861",81,"research","CC-BY-NC",FALSE,41090,"j_ossenriquez_18"
"946",0,"https://www.inaturalist.org/observations/71064",2011,"71064","2011-06-24","41.0654266008","-81.5485165411",0,"research","CC-BY",FALSE,183166,"jwhittle"
"947",0,"https://www.inaturalist.org/observations/71179352",2006,"71179352","2006-05-24","49.4651267221","-114.190892084",977,"needs_id","CC-BY",FALSE,40270,"carita"
"948",1,"https://www.inaturalist.org/observations/71186965",2020,"71186965",NA,NA,NA,NA,NA,NA,NA,NA,NA
"949",1,"https://www.inaturalist.org/observations/71187104",2020,"71187104",NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",1,"https://www.inaturalist.org/observations/71187175",2020,"71187175",NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",1,"https://www.inaturalist.org/observations/71187354",2020,"71187354",NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",0,"https://www.inaturalist.org/observations/71267925",2020,"71267925",NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",1,"https://www.inaturalist.org/observations/71347137",2020,"71347137","2020-05-18","52.4562421514","-115.6724402102",819,"research","CC0",FALSE,40509,"gabe_schp"
"954",1,"https://www.inaturalist.org/observations/71516036",2020,"71516036",NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",0,"https://www.inaturalist.org/observations/71576266",2020,"71576266","2020-08-25","19.4801132901","-90.1313454285",1157,"needs_id","CC-BY-NC",FALSE,40516,"enrique31"
"956",0,"https://www.inaturalist.org/observations/71847698",2020,"71847698",NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",0,"https://www.inaturalist.org/observations/71889052",2020,"71889052",NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",1,"https://www.inaturalist.org/observations/71893111",2020,"71893111","2020-07-14","54.1330282","10.6095048",8465,"needs_id","CC-BY-NC",FALSE,40355,"helybu"
"959",1,"https://www.inaturalist.org/observations/719734",2014,"719734","2014-06-03","27.050938","-108.731672",7,"research","CC-BY-NC",FALSE,41168,"almis_leo"
"960",0,"https://www.inaturalist.org/observations/72107230",2020,"72107230","2020-10-30","18.1613948837","-97.0888274467",1,"needs_id","CC-BY-NC",FALSE,41065,"sorilet14"
"961",0,"https://www.inaturalist.org/observations/72314324",2020,"72314324","2020-12-07","19.0340303219","-96.019535812",61,"needs_id","CC-BY-NC-SA",FALSE,41109,"oklili"
"962",1,"https://www.inaturalist.org/observations/72514238",2020,"72514238","2020-09-30","54.371091","83.959573",173,"research","CC-BY-NC",FALSE,940158,"sibats"
"963",1,"https://www.inaturalist.org/observations/72514240",2020,"72514240","2020-09-30","54.3710961073","83.9595580101",31,"needs_id","CC-BY-NC",FALSE,940158,"sibats"
"964",1,"https://www.inaturalist.org/observations/72514241",2020,"72514241","2020-09-30","54.3710961073","83.9595580101",31,"research","CC-BY-NC",FALSE,74928,"sibats"
"965",1,"https://www.inaturalist.org/observations/72514242",2020,"72514242","2020-09-30","54.3684848706","83.9682617687",31,"needs_id","CC-BY-NC",FALSE,40308,"sibats"
"966",1,"https://www.inaturalist.org/observations/72840027",2020,"72840027",NA,NA,NA,NA,NA,NA,NA,NA,NA
"967",1,"https://www.inaturalist.org/observations/72926428",2020,"72926428",NA,NA,NA,NA,NA,NA,NA,NA,NA
"968",0,"https://www.inaturalist.org/observations/72928491",2015,"72928491","2015-11-22","-10.9882468349","-65.9287114772",4,"research","CC-BY",FALSE,41396,"vincentvosriberalta"
"969",0,"https://www.inaturalist.org/observations/73316936",2020,"73316936","2020-12-16","18.7765055556","-90.6353833333",5,"research","CC-BY",FALSE,74602,"giovalencia"
"970",1,"https://www.inaturalist.org/observations/73316940",2020,"73316940","2020-10-14","18.7765472222","-90.6353222222",5,"research","CC-BY",FALSE,41006,"giovalencia"
"971",0,"https://www.inaturalist.org/observations/73318693",2020,"73318693","2020-10-14","18.7766083333","-90.6344388889",5,"research","CC-BY",FALSE,197799,"giovalencia"
"972",0,"https://www.inaturalist.org/observations/73319757",2020,"73319757","2020-11-25","18.8121111111","-90.6480027778",5,"research","CC-BY",FALSE,1067750,"giovalencia"
"973",0,"https://www.inaturalist.org/observations/73319885",2020,"73319885","2020-11-12","18.8122472222","-90.6478277778",50,"research","CC-BY",FALSE,41153,"giovalencia"
"974",0,"https://www.inaturalist.org/observations/73320402",2020,"73320402","2020-10-15","18.7765194444","-90.6353138889",5,"research","CC-BY",FALSE,41090,"giovalencia"
"975",0,"https://www.inaturalist.org/observations/735572",2014,"735572","2014-02-22","18.335325","-66.468072",794,"research","CC-BY-NC",FALSE,41175,"sas103"
"976",1,"https://www.inaturalist.org/observations/7362831",2017,"7362831",NA,NA,NA,NA,NA,NA,NA,NA,NA
"977",0,"https://www.inaturalist.org/observations/73709092",2018,"73709092",NA,NA,NA,NA,NA,NA,NA,NA,NA
"978",1,"https://www.inaturalist.org/observations/73948061",2020,"73948061","2020-12-04","4.9004","-70.63305",145,"research","CC-BY-NC",FALSE,41019,"kevingg2010"
"979",1,"https://www.inaturalist.org/observations/74075839",2020,"74075839",NA,NA,NA,NA,NA,NA,NA,NA,NA
"980",1,"https://www.inaturalist.org/observations/74104648",2021,"74104648","2021-04-15","-26.8722886763","-49.1818242754",31,"needs_id","CC-BY",FALSE,40477,"carloshrussi"
"981",1,"https://www.inaturalist.org/observations/75135394",2021,"75135394",NA,NA,NA,NA,NA,NA,NA,NA,NA
"982",1,"https://www.inaturalist.org/observations/76812",2012,"76812","2012-05-09","41.3598300496","-81.5837106462",5,"research","CC-BY",FALSE,40522,"mperdicas"
"983",1,"https://www.inaturalist.org/observations/7700549",2001,"7700549","2001-07-01","50.6219811037","-117.8196629632",122,"research","CC-BY-NC",FALSE,74205,"hardinglee"
"984",1,"https://www.inaturalist.org/observations/7943910",2017,"7943910","2017-09-01","6.8691661041","4.2874145508",1953,"research","CC-BY-NC",FALSE,183168,"taiyeadeyanju"
"985",0,"https://www.inaturalist.org/observations/8628945",1986,"8628945","1986-02-11","49.2281755","-2.0752758",179,"research","CC0",FALSE,40415,"simontonge"
"986",0,"https://www.inaturalist.org/observations/8657196",2017,"8657196","2017-07-09","22.226485","-98.954061",135,"needs_id","CC-BY-NC-SA",FALSE,41216,"juancruzado"
"987",0,"https://www.inaturalist.org/observations/8889540",2016,"8889540","2016-07-12","6.6569583958","100.3996720307",1598,"research","CC-BY-NC",FALSE,40676,"charliev"
"988",1,"https://www.inaturalist.org/observations/9166117",2002,"9166117","2002-09-24","20.871858","-86.89515",0,"needs_id","CC-BY-NC",FALSE,40991,"victornc"
"989",1,"https://www.inaturalist.org/observations/9166124",2002,"9166124","2002-09-24","20.871858","-86.89515",0,"research","CC-BY-NC",FALSE,41017,"victornc"
"990",0,"https://www.inaturalist.org/observations/9218473",2003,"9218473","2003-04-21","20.4485674667","-87.2815650702",8,"research","CC-BY-NC",FALSE,41090,"victornc"
"991",1,"https://www.inaturalist.org/observations/9218487",2003,"9218487","2003-04-21","20.4485674667","-87.2815650702",0,"research","CC-BY-NC",FALSE,197799,"victornc"
"992",0,"https://www.inaturalist.org/observations/9344403",2003,"9344403","2003-11-05","-16.75194792","-67.21435547",0,"needs_id","CC-BY-NC",FALSE,41090,"ahospers"
"993",1,"https://www.inaturalist.org/observations/93978",2012,"93978","2012-06-20","41.23555934","-81.7070452237",5,"research","CC-BY",FALSE,74719,"mperdicas"
"994",1,"https://www.inaturalist.org/observations/93979",2012,"93979","2012-06-20","41.2054143885","-81.6054309489",5,"research","CC-BY",FALSE,40509,"mperdicas"
"995",1,"https://www.inaturalist.org/observations/93980",2012,"93980","2012-06-21","41.2145249707","-81.6800204686",5,"research","CC-BY",FALSE,183166,"mperdicas"
"996",1,"https://www.inaturalist.org/observations/9529350",2017,"9529350","2017-08-20","31.609505","-98.9057466667",6,"research","CC0",FALSE,41301,"madisong"
"997",0,"https://www.inaturalist.org/observations/9544300",2004,"9544300","2004-11-27","-44.8576559442","168.0509240312",1474,"research","CC-BY",FALSE,41213,"riskindan"
"998",0,"https://www.inaturalist.org/observations/9674556",2018,"9674556","2018-01-09","9.0492981179","-83.6146738403",1907,"needs_id","CC-BY-NC",FALSE,40991,"sgosch"
"999",0,"https://www.naturalista.mx/observations/5373726",2009,"5373726","2009-12-22","19.3429801975","-96.721194684",2,"research","CC-BY",FALSE,197800,"tereso30"
"1000",0,"https://www.naturalista.mx/observations/5947373",2009,"5947373",NA,NA,NA,NA,NA,NA,NA,NA,NA
